,일자|시간|구분,공급량
12678,2019-03-20 07 G,2769.921313979896
12679,2019-03-20 08 G,3346.3802006034894
12680,2019-03-20 09 G,3212.859189458718
12681,2019-03-20 10 G,2906.1693002120787
12682,2019-03-20 11 G,2737.801453130612
12683,2019-03-20 12 G,2552.5351992802725
12684,2019-03-20 13 G,2379.75438967702
12685,2019-03-20 14 G,2390.610818372255
12686,2019-03-20 15 G,2298.2771442555163
12687,2019-03-20 16 G,2239.166274724615
12688,2019-03-20 17 G,2259.524607847168
12689,2019-03-20 18 G,2462.640437530129
12690,2019-03-20 19 G,2886.0438545138686
12691,2019-03-20 20 G,3056.7502262014937
12692,2019-03-20 21 G,3109.9795752386
12693,2019-03-20 22 G,3102.923067100489
12694,2019-03-20 23 G,2931.2694383679145
12695,2019-03-20 24 G,2716.3198584533275
12696,2019-03-21 01 G,2334.938503210456
12697,2019-03-21 02 G,2026.2160493468152
12698,2019-03-21 03 G,1887.85007879345
12699,2019-03-21 04 G,1913.5586572956795
12700,2019-03-21 05 G,2065.0211487570145
12701,2019-03-21 06 G,2364.420013999999
12702,2019-03-21 07 G,2935.747606271668
12703,2019-03-21 08 G,3500.524660789567
12704,2019-03-21 09 G,3403.044305243472
12705,2019-03-21 10 G,3083.2134219321865
12706,2019-03-21 11 G,2879.663724178989
12707,2019-03-21 12 G,2654.1211353211283
12708,2019-03-21 13 G,2473.7310926446708
12709,2019-03-21 14 G,2426.815307037894
12710,2019-03-21 15 G,2342.0189973231363
12711,2019-03-21 16 G,2277.732820102236
12712,2019-03-21 17 G,2343.473097905901
12713,2019-03-21 18 G,2572.664313047604
12714,2019-03-21 19 G,2999.768599721076
12715,2019-03-21 20 G,3170.1573324180617
12716,2019-03-21 21 G,3209.4149596015004
12717,2019-03-21 22 G,3124.923544134135
12718,2019-03-21 23 G,2995.608938304952
12719,2019-03-21 24 G,2860.704067456835
12720,2019-03-22 01 G,2337.334964431352
12721,2019-03-22 02 G,2068.043067502782
12722,2019-03-22 03 G,1875.2535405595345
12723,2019-03-22 04 G,1867.7738468551656
12724,2019-03-22 05 G,2043.9181665878225
12725,2019-03-22 06 G,2312.6759892843725
12726,2019-03-22 07 G,2906.2137671751925
12727,2019-03-22 08 G,3457.352690041015
12728,2019-03-22 09 G,3305.2436071594198
12729,2019-03-22 10 G,3010.532764797117
12730,2019-03-22 11 G,2887.737150718759
12731,2019-03-22 12 G,2643.9031458482546
12732,2019-03-22 13 G,2469.9589319956654
12733,2019-03-22 14 G,2413.526041490132
12734,2019-03-22 15 G,2323.918127711548
12735,2019-03-22 16 G,2249.175680912467
12736,2019-03-22 17 G,2302.195076556508
12737,2019-03-22 18 G,2530.946499664756
12738,2019-03-22 19 G,2949.9874508666226
12739,2019-03-22 20 G,3113.048071574989
12740,2019-03-22 21 G,3133.288817480045
12741,2019-03-22 22 G,3098.0188530729483
12742,2019-03-22 23 G,3010.7866239191635
12743,2019-03-22 24 G,2780.017918018203
12744,2019-03-23 01 G,2392.823731639282
12745,2019-03-23 02 G,2075.744853499217
12746,2019-03-23 03 G,1863.184903355549
12747,2019-03-23 04 G,1875.3940351877584
12748,2019-03-23 05 G,1979.9456737518813
12749,2019-03-23 06 G,2152.583416535055
12750,2019-03-23 07 G,2361.5040899788623
12751,2019-03-23 08 G,2822.0836726279754
12752,2019-03-23 09 G,2942.325469738965
12753,2019-03-23 10 G,2820.245653501139
12754,2019-03-23 11 G,2631.277685756477
12755,2019-03-23 12 G,2426.3505385531957
12756,2019-03-23 13 G,2281.3261847167787
12757,2019-03-23 14 G,2216.5786752384897
12758,2019-03-23 15 G,2113.746587297551
12759,2019-03-23 16 G,2053.04847034043
12760,2019-03-23 17 G,2088.0856883316064
12761,2019-03-23 18 G,2283.3903612871104
12762,2019-03-23 19 G,2653.0369850971374
12763,2019-03-23 20 G,2775.4105096892267
12764,2019-03-23 21 G,2712.2707427018663
12765,2019-03-23 22 G,2621.74348709788
12766,2019-03-23 23 G,2439.9560782378567
12767,2019-03-23 24 G,2383.287846138725
12768,2019-03-24 01 G,2168.0924754535904
12769,2019-03-24 02 G,1893.0472687767988
12770,2019-03-24 03 G,1694.2786717357712
12771,2019-03-24 04 G,1697.1306413964314
12772,2019-03-24 05 G,1807.7507010482136
12773,2019-03-24 06 G,1853.3113976836703
12774,2019-03-24 07 G,2063.143211320529
12775,2019-03-24 08 G,2473.2846780675677
12776,2019-03-24 09 G,2541.9324732803834
12777,2019-03-24 10 G,2545.756068694741
12778,2019-03-24 11 G,2400.427935671556
12779,2019-03-24 12 G,2189.8468442296094
12780,2019-03-24 13 G,2055.0373924913447
12781,2019-03-24 14 G,1988.637117915396
12782,2019-03-24 15 G,1893.67236950022
12783,2019-03-24 16 G,1847.7751617658027
12784,2019-03-24 17 G,1932.306561720305
12785,2019-03-24 18 G,2140.9048927265308
12786,2019-03-24 19 G,2578.915232613815
12787,2019-03-24 20 G,2739.9392339451306
12788,2019-03-24 21 G,2680.0596482345663
12789,2019-03-24 22 G,2607.076117751731
12790,2019-03-24 23 G,2429.109891531364
12791,2019-03-24 24 G,2269.610515886623
12792,2019-03-25 01 G,1833.892912862137
12793,2019-03-25 02 G,1655.3559052380574
12794,2019-03-25 03 G,1525.6604340834142
12795,2019-03-25 04 G,1517.314709035467
12796,2019-03-25 05 G,1764.340117999295
12797,2019-03-25 06 G,2072.5020702113934
12798,2019-03-25 07 G,2739.3691260944734
12799,2019-03-25 08 G,3332.470833060964
12800,2019-03-25 09 G,3235.300596606395
12801,2019-03-25 10 G,2933.113252287633
12802,2019-03-25 11 G,2768.8020516371007
12803,2019-03-25 12 G,2568.700044188142
12804,2019-03-25 13 G,2415.449869105644
12805,2019-03-25 14 G,2343.440197413476
12806,2019-03-25 15 G,2238.931487360526
12807,2019-03-25 16 G,2169.0906796598947
12808,2019-03-25 17 G,2250.4003653391733
12809,2019-03-25 18 G,2459.463889561788
12810,2019-03-25 19 G,2897.2946588625214
12811,2019-03-25 20 G,3022.753955809421
12812,2019-03-25 21 G,3082.4305530586703
12813,2019-03-25 22 G,3025.881713883912
12814,2019-03-25 23 G,2895.4923120179897
12815,2019-03-25 24 G,2693.861439172848
12816,2019-03-26 01 G,2201.743251434138
12817,2019-03-26 02 G,1920.9833479310496
12818,2019-03-26 03 G,1710.4644839085838
12819,2019-03-26 04 G,1774.5183068803865
12820,2019-03-26 05 G,1928.1512594354676
12821,2019-03-26 06 G,2155.714622591431
12822,2019-03-26 07 G,2790.9294019353324
12823,2019-03-26 08 G,3286.542510902023
12824,2019-03-26 09 G,3139.273419767731
12825,2019-03-26 10 G,2874.594122644068
12826,2019-03-26 11 G,2726.590330678197
12827,2019-03-26 12 G,2488.2294792269813
12828,2019-03-26 13 G,2379.9831484118467
12829,2019-03-26 14 G,2313.532296681057
12830,2019-03-26 15 G,2244.568838794758
12831,2019-03-26 16 G,2197.461057497877
12832,2019-03-26 17 G,2224.186440257083
12833,2019-03-26 18 G,2357.1041197568693
12834,2019-03-26 19 G,2799.548346675352
12835,2019-03-26 20 G,2979.073847031962
12836,2019-03-26 21 G,2940.4872936031998
12837,2019-03-26 22 G,2939.001856285511
12838,2019-03-26 23 G,2856.6181091955536
12839,2019-03-26 24 G,2641.617996235941
12840,2019-03-27 01 G,2236.706476019775
12841,2019-03-27 02 G,1913.2087344180045
12842,2019-03-27 03 G,1744.9913996684518
12843,2019-03-27 04 G,1723.7827455647994
12844,2019-03-27 05 G,1941.6521753930556
12845,2019-03-27 06 G,2176.2817938391686
12846,2019-03-27 07 G,2807.4544217297894
12847,2019-03-27 08 G,3264.8624854598024
12848,2019-03-27 09 G,3153.465414185557
12849,2019-03-27 10 G,2860.8422857541773
12850,2019-03-27 11 G,2730.320999170087
12851,2019-03-27 12 G,2504.345178882836
12852,2019-03-27 13 G,2340.4497474901864
12853,2019-03-27 14 G,2307.6977136514734
12854,2019-03-27 15 G,2197.5993643564047
12855,2019-03-27 16 G,2127.9463309860907
12856,2019-03-27 17 G,2172.61359593393
12857,2019-03-27 18 G,2339.7092312832497
12858,2019-03-27 19 G,2771.252668060364
12859,2019-03-27 20 G,2933.3820742098046
12860,2019-03-27 21 G,2920.366219040537
12861,2019-03-27 22 G,2876.4148368954884
12862,2019-03-27 23 G,2750.989077874132
12863,2019-03-27 24 G,2539.437800948225
12864,2019-03-28 01 G,2085.9583808674192
12865,2019-03-28 02 G,1804.0968832035253
12866,2019-03-28 03 G,1630.4134955845118
12867,2019-03-28 04 G,1648.6934099181926
12868,2019-03-28 05 G,1799.1208762733618
12869,2019-03-28 06 G,2023.4097993222551
12870,2019-03-28 07 G,2632.3817092245386
12871,2019-03-28 08 G,3066.2833693872813
12872,2019-03-28 09 G,2932.3867667673194
12873,2019-03-28 10 G,2719.046969644025
12874,2019-03-28 11 G,2569.003591075657
12875,2019-03-28 12 G,2415.590527002552
12876,2019-03-28 13 G,2285.615799791577
12877,2019-03-28 14 G,2236.3177724975035
12878,2019-03-28 15 G,2145.274678880935
12879,2019-03-28 16 G,2088.798369656556
12880,2019-03-28 17 G,2163.780841284264
12881,2019-03-28 18 G,2324.292648801425
12882,2019-03-28 19 G,2645.6483785302585
12883,2019-03-28 20 G,2844.3853302810344
12884,2019-03-28 21 G,2780.7981978664498
12885,2019-03-28 22 G,2773.8207695763326
12886,2019-03-28 23 G,2655.2255351073627
12887,2019-03-28 24 G,2492.8179145319814
12888,2019-03-29 01 G,2026.6713009514476
12889,2019-03-29 02 G,1796.1921443871138
12890,2019-03-29 03 G,1605.198514027191
12891,2019-03-29 04 G,1570.077552147463
12892,2019-03-29 05 G,1687.00862132544
12893,2019-03-29 06 G,2019.51289796083
12894,2019-03-29 07 G,2595.3600291085336
12895,2019-03-29 08 G,3073.176847605712
12896,2019-03-29 09 G,2930.808274426413
12897,2019-03-29 10 G,2713.7286216044936
12898,2019-03-29 11 G,2613.8759246521067
12899,2019-03-29 12 G,2444.1950389965327
12900,2019-03-29 13 G,2302.9707552067234
12901,2019-03-29 14 G,2253.187685232815
12902,2019-03-29 15 G,2164.8100696857946
12903,2019-03-29 16 G,2042.9917586536696
12904,2019-03-29 17 G,2135.810358474394
12905,2019-03-29 18 G,2289.184493482063
12906,2019-03-29 19 G,2569.2936099023364
12907,2019-03-29 20 G,2744.444455054256
12908,2019-03-29 21 G,2760.5924189869465
12909,2019-03-29 22 G,2712.7086389245883
12910,2019-03-29 23 G,2591.860491077732
12911,2019-03-29 24 G,2447.0704601625266
12912,2019-03-30 01 G,2078.265409557101
12913,2019-03-30 02 G,1753.2154902562595
12914,2019-03-30 03 G,1540.1198539784218
12915,2019-03-30 04 G,1574.5034877502906
12916,2019-03-30 05 G,1645.7827556941843
12917,2019-03-30 06 G,1717.1134147830849
12918,2019-03-30 07 G,1983.898511132851
12919,2019-03-30 08 G,2391.6791435525497
12920,2019-03-30 09 G,2441.3917479319007
12921,2019-03-30 10 G,2381.279163880044
12922,2019-03-30 11 G,2253.882854576667
12923,2019-03-30 12 G,2139.117516453712
12924,2019-03-30 13 G,2010.338420843804
12925,2019-03-30 14 G,1916.433551599246
12926,2019-03-30 15 G,1837.453231925356
12927,2019-03-30 16 G,1766.665150522614
12928,2019-03-30 17 G,1836.679406014793
12929,2019-03-30 18 G,1989.1327414925856
12930,2019-03-30 19 G,2208.6566973791446
12931,2019-03-30 20 G,2354.673527812384
12932,2019-03-30 21 G,2294.1353097251804
12933,2019-03-30 22 G,2239.68776341153
12934,2019-03-30 23 G,2160.5919164562865
12935,2019-03-30 24 G,2018.378596584252
12936,2019-03-31 01 G,1841.128111894276
12937,2019-03-31 02 G,1586.8297895342234
12938,2019-03-31 03 G,1384.1024567066788
12939,2019-03-31 04 G,1365.0276724348507
12940,2019-03-31 05 G,1490.943980495852
12941,2019-03-31 06 G,1530.2772017244602
12942,2019-03-31 07 G,1761.2622528630925
12943,2019-03-31 08 G,2128.2938570358288
12944,2019-03-31 09 G,2171.502287253277
12945,2019-03-31 10 G,2137.6997294510497
12946,2019-03-31 11 G,2018.321867774967
12947,2019-03-31 12 G,1927.8019979677977
12948,2019-03-31 13 G,1781.6434667533788
12949,2019-03-31 14 G,1760.4659053952676
12950,2019-03-31 15 G,1655.2167064411387
12951,2019-03-31 16 G,1644.490783627154
12952,2019-03-31 17 G,1670.7711747455014
12953,2019-03-31 18 G,1864.603906091236
12954,2019-03-31 19 G,2148.672986406015
12955,2019-03-31 20 G,2270.868776580229
12956,2019-03-31 21 G,2295.349599281635
12957,2019-03-31 22 G,2310.9723695685234
12958,2019-03-31 23 G,2193.558733681485
12959,2019-03-31 24 G,1957.695134164074
12960,2019-01-01 01 H,443.8856505660018
12961,2019-01-01 02 H,359.9529930490869
12962,2019-01-01 03 H,322.6642405559608
12963,2019-01-01 04 H,357.44340693584854
12964,2019-01-01 05 H,406.118165511036
12965,2019-01-01 06 H,415.4126884212519
12966,2019-01-01 07 H,475.7614237830513
12967,2019-01-01 08 H,593.9480329559727
12968,2019-01-01 09 H,608.0608616985387
12969,2019-01-01 10 H,589.5177605053477
12970,2019-01-01 11 H,567.2274242810556
12971,2019-01-01 12 H,513.0676102566013
12972,2019-01-01 13 H,479.45860672371225
12973,2019-01-01 14 H,457.84892564535255
12974,2019-01-01 15 H,429.5081514365584
12975,2019-01-01 16 H,416.7425048559519
12976,2019-01-01 17 H,433.3112715345041
12977,2019-01-01 18 H,499.9915990980341
12978,2019-01-01 19 H,579.1715746741339
12979,2019-01-01 20 H,606.2032147036523
12980,2019-01-01 21 H,611.9660770337844
12981,2019-01-01 22 H,581.1500878361294
12982,2019-01-01 23 H,557.5129001050566
12983,2019-01-01 24 H,531.8642919202468
12984,2019-01-02 01 H,458.12780233129774
12985,2019-01-02 02 H,380.1043592055081
12986,2019-01-02 03 H,347.3458491971165
12987,2019-01-02 04 H,375.2578838250573
12988,2019-01-02 05 H,419.402684418474
12989,2019-01-02 06 H,427.9591727604984
12990,2019-01-02 07 H,492.78528007723344
12991,2019-01-02 08 H,609.2840915789568
12992,2019-01-02 09 H,625.9171028614207
12993,2019-01-02 10 H,605.6258668518099
12994,2019-01-02 11 H,588.1992221453565
12995,2019-01-02 12 H,519.2925605190337
12996,2019-01-02 13 H,479.8327574748159
12997,2019-01-02 14 H,454.1546747254303
12998,2019-01-02 15 H,423.3481965417403
12999,2019-01-02 16 H,403.5590491268709
13000,2019-01-02 17 H,432.4419015608286
13001,2019-01-02 18 H,488.3246693087583
13002,2019-01-02 19 H,589.0540272255625
13003,2019-01-02 20 H,630.0653548298749
13004,2019-01-02 21 H,635.3256314155533
13005,2019-01-02 22 H,579.108895907407
13006,2019-01-02 23 H,573.7894583867039
13007,2019-01-02 24 H,525.7751690444732
13008,2019-01-03 01 H,464.4629659056851
13009,2019-01-03 02 H,386.9297870537337
13010,2019-01-03 03 H,350.16938208127675
13011,2019-01-03 04 H,364.34466011219786
13012,2019-01-03 05 H,411.9021185028314
13013,2019-01-03 06 H,421.0695651755712
13014,2019-01-03 07 H,485.3380226200831
13015,2019-01-03 08 H,606.3251688441777
13016,2019-01-03 09 H,620.8580460209812
13017,2019-01-03 10 H,593.439538938921
13018,2019-01-03 11 H,584.25113871658
13019,2019-01-03 12 H,502.1409175165048
13020,2019-01-03 13 H,467.5882304046526
13021,2019-01-03 14 H,439.7489680139106
13022,2019-01-03 15 H,411.5213633402145
13023,2019-01-03 16 H,400.3635896741248
13024,2019-01-03 17 H,428.96020730550754
13025,2019-01-03 18 H,491.7134225258896
13026,2019-01-03 19 H,602.4077448192768
13027,2019-01-03 20 H,635.1759633875306
13028,2019-01-03 21 H,635.0997043516035
13029,2019-01-03 22 H,607.2046421854097
13030,2019-01-03 23 H,566.1818206968021
13031,2019-01-03 24 H,519.2758680415906
13032,2019-01-04 01 H,458.4336740834988
13033,2019-01-04 02 H,382.4975688812349
13034,2019-01-04 03 H,347.24192222397244
13035,2019-01-04 04 H,363.3323281502416
13036,2019-01-04 05 H,406.60236483521743
13037,2019-01-04 06 H,415.50915329118016
13038,2019-01-04 07 H,480.17947760517774
13039,2019-01-04 08 H,588.1721603537037
13040,2019-01-04 09 H,609.6328195523593
13041,2019-01-04 10 H,591.8092448593703
13042,2019-01-04 11 H,566.2992321972256
13043,2019-01-04 12 H,497.0425947682333
13044,2019-01-04 13 H,454.0677130281702
13045,2019-01-04 14 H,426.7353591847528
13046,2019-01-04 15 H,397.91958210902857
13047,2019-01-04 16 H,385.5652176922465
13048,2019-01-04 17 H,414.59705590292776
13049,2019-01-04 18 H,469.91449614622206
13050,2019-01-04 19 H,555.063711517644
13051,2019-01-04 20 H,581.70468428002
13052,2019-01-04 21 H,604.9708840639129
13053,2019-01-04 22 H,573.2105519783704
13054,2019-01-04 23 H,550.6978454523997
13055,2019-01-04 24 H,506.1582630511899
13056,2019-01-05 01 H,481.4875096295904
13057,2019-01-05 02 H,405.21313660731903
13058,2019-01-05 03 H,365.71674587558505
13059,2019-01-05 04 H,378.8369993946359
13060,2019-01-05 05 H,407.15046643368646
13061,2019-01-05 06 H,407.3058831430303
13062,2019-01-05 07 H,429.58115752358833
13063,2019-01-05 08 H,522.6775642234431
13064,2019-01-05 09 H,578.2213847874448
13065,2019-01-05 10 H,596.9531069601185
13066,2019-01-05 11 H,579.7742380955045
13067,2019-01-05 12 H,506.6743341239712
13068,2019-01-05 13 H,472.04106882931416
13069,2019-01-05 14 H,449.7304635853932
13070,2019-01-05 15 H,425.4432068935721
13071,2019-01-05 16 H,410.04293144047097
13072,2019-01-05 17 H,434.8501684512449
13073,2019-01-05 18 H,482.2644801238623
13074,2019-01-05 19 H,568.443208371651
13075,2019-01-05 20 H,576.5002595233609
13076,2019-01-05 21 H,579.550174439303
13077,2019-01-05 22 H,529.683743620604
13078,2019-01-05 23 H,491.2052392187825
13079,2019-01-05 24 H,468.1209652992683
13080,2019-01-06 01 H,457.85411229457895
13081,2019-01-06 02 H,389.8866980429887
13082,2019-01-06 03 H,355.4018162881907
13083,2019-01-06 04 H,373.852069218108
13084,2019-01-06 05 H,397.6488366463295
13085,2019-01-06 06 H,399.09948936557873
13086,2019-01-06 07 H,411.77178506359735
13087,2019-01-06 08 H,507.15538102770046
13088,2019-01-06 09 H,564.8983478020996
13089,2019-01-06 10 H,590.0572996829558
13090,2019-01-06 11 H,567.4936998502247
13091,2019-01-06 12 H,499.1265811319137
13092,2019-01-06 13 H,472.7342625100405
13093,2019-01-06 14 H,454.2339417323185
13094,2019-01-06 15 H,429.404502448882
13095,2019-01-06 16 H,425.196062258792
13096,2019-01-06 17 H,447.33523440135474
13097,2019-01-06 18 H,495.1687566869941
13098,2019-01-06 19 H,582.5496849511171
13099,2019-01-06 20 H,602.3554386974911
13100,2019-01-06 21 H,604.3338871448966
13101,2019-01-06 22 H,569.1144010597668
13102,2019-01-06 23 H,529.069967904434
13103,2019-01-06 24 H,478.7203140017334
13104,2019-01-07 01 H,437.53541703242047
13105,2019-01-07 02 H,368.4046035948069
13106,2019-01-07 03 H,339.1096972130989
13107,2019-01-07 04 H,363.3629259368453
13108,2019-01-07 05 H,405.7417884308802
13109,2019-01-07 06 H,422.7038833922021
13110,2019-01-07 07 H,498.87694615450175
13111,2019-01-07 08 H,616.3759657294977
13112,2019-01-07 09 H,619.6173512283954
13113,2019-01-07 10 H,601.2602756599262
13114,2019-01-07 11 H,578.4655728438382
13115,2019-01-07 12 H,510.3808275365376
13116,2019-01-07 13 H,473.7784982680773
13117,2019-01-07 14 H,446.3851162569306
13118,2019-01-07 15 H,415.5706601924024
13119,2019-01-07 16 H,395.49454426158167
13120,2019-01-07 17 H,428.8822941281538
13121,2019-01-07 18 H,485.1987813625752
13122,2019-01-07 19 H,571.5265911937988
13123,2019-01-07 20 H,595.99725848798
13124,2019-01-07 21 H,606.2607193204335
13125,2019-01-07 22 H,594.0382983669512
13126,2019-01-07 23 H,555.5579561319566
13127,2019-01-07 24 H,511.0530309348563
13128,2019-01-08 01 H,437.3164098847069
13129,2019-01-08 02 H,365.1688471974032
13130,2019-01-08 03 H,329.1558526101808
13131,2019-01-08 04 H,349.00849754840607
13132,2019-01-08 05 H,400.20306700939466
13133,2019-01-08 06 H,414.0698001876464
13134,2019-01-08 07 H,474.110828529007
13135,2019-01-08 08 H,591.1653527475935
13136,2019-01-08 09 H,602.0633249124494
13137,2019-01-08 10 H,584.3373299118824
13138,2019-01-08 11 H,572.2757492963619
13139,2019-01-08 12 H,494.7466477887667
13140,2019-01-08 13 H,474.01932787897874
13141,2019-01-08 14 H,454.1682006058074
13142,2019-01-08 15 H,425.1594023657669
13143,2019-01-08 16 H,409.4311196313531
13144,2019-01-08 17 H,434.83838213118383
13145,2019-01-08 18 H,492.69114223301074
13146,2019-01-08 19 H,590.358004201497
13147,2019-01-08 20 H,621.3257097103499
13148,2019-01-08 21 H,642.7850364922224
13149,2019-01-08 22 H,621.7359764569933
13150,2019-01-08 23 H,582.6316914793157
13151,2019-01-08 24 H,524.6480736985263
13152,2019-01-09 01 H,462.61243881671896
13153,2019-01-09 02 H,393.3144532235601
13154,2019-01-09 03 H,361.2717546601758
13155,2019-01-09 04 H,380.47675572898726
13156,2019-01-09 05 H,430.6626079038375
13157,2019-01-09 06 H,447.58280928449807
13158,2019-01-09 07 H,524.4063062559417
13159,2019-01-09 08 H,642.4201310281845
13160,2019-01-09 09 H,642.457765308367
13161,2019-01-09 10 H,618.7567961855829
13162,2019-01-09 11 H,601.2079468484574
13163,2019-01-09 12 H,537.9169829767086
13164,2019-01-09 13 H,506.7077764808527
13165,2019-01-09 14 H,469.5936090935424
13166,2019-01-09 15 H,441.3945311404565
13167,2019-01-09 16 H,429.9406908154484
13168,2019-01-09 17 H,469.1814484597112
13169,2019-01-09 18 H,524.1001403929927
13170,2019-01-09 19 H,616.5281760420369
13171,2019-01-09 20 H,644.8230731231699
13172,2019-01-09 21 H,652.735121127545
13173,2019-01-09 22 H,626.5913603398269
13174,2019-01-09 23 H,594.6833046698601
13175,2019-01-09 24 H,555.9424257850767
13176,2019-01-10 01 H,456.62231885627216
13177,2019-01-10 02 H,390.48373109551534
13178,2019-01-10 03 H,361.2108487056868
13179,2019-01-10 04 H,381.9881590717779
13180,2019-01-10 05 H,431.389621415402
13181,2019-01-10 06 H,450.7456948162039
13182,2019-01-10 07 H,515.5998321020022
13183,2019-01-10 08 H,631.030049627611
13184,2019-01-10 09 H,631.9729465901094
13185,2019-01-10 10 H,619.3796034744983
13186,2019-01-10 11 H,601.7073425915144
13187,2019-01-10 12 H,534.4648130817286
13188,2019-01-10 13 H,505.1549267180478
13189,2019-01-10 14 H,465.80397663195663
13190,2019-01-10 15 H,438.4137725959357
13191,2019-01-10 16 H,433.6030515681753
13192,2019-01-10 17 H,464.99037759244106
13193,2019-01-10 18 H,527.2141270761525
13194,2019-01-10 19 H,622.3308188000606
13195,2019-01-10 20 H,649.1184882851699
13196,2019-01-10 21 H,658.3136356392641
13197,2019-01-10 22 H,630.78479026355
13198,2019-01-10 23 H,595.5539420511044
13199,2019-01-10 24 H,552.3065830820032
13200,2019-01-11 01 H,476.6597252514864
13201,2019-01-11 02 H,404.52506999324
13202,2019-01-11 03 H,367.6510129944635
13203,2019-01-11 04 H,396.3150137953853
13204,2019-01-11 05 H,456.3983853619518
13205,2019-01-11 06 H,466.9300203129075
13206,2019-01-11 07 H,532.8535783316142
13207,2019-01-11 08 H,654.1455001474158
13208,2019-01-11 09 H,670.6832510282711
13209,2019-01-11 10 H,629.2279764577316
13210,2019-01-11 11 H,607.8922540847815
13211,2019-01-11 12 H,553.0209233002004
13212,2019-01-11 13 H,519.3627443200911
13213,2019-01-11 14 H,490.3736641730577
13214,2019-01-11 15 H,460.18731364530777
13215,2019-01-11 16 H,455.4850560294811
13216,2019-01-11 17 H,483.3539652225736
13217,2019-01-11 18 H,530.3957208430456
13218,2019-01-11 19 H,617.0655346066519
13219,2019-01-11 20 H,641.2808618799818
13220,2019-01-11 21 H,642.0925849488649
13221,2019-01-11 22 H,614.9546934590935
13222,2019-01-11 23 H,575.6448247484777
13223,2019-01-11 24 H,528.2339231098226
13224,2019-01-12 01 H,489.4460192911299
13225,2019-01-12 02 H,415.107028867192
13226,2019-01-12 03 H,374.4124254239906
13227,2019-01-12 04 H,398.44897748497374
13228,2019-01-12 05 H,430.3368530562183
13229,2019-01-12 06 H,456.0927856304936
13230,2019-01-12 07 H,473.58668345595134
13231,2019-01-12 08 H,563.4511137556145
13232,2019-01-12 09 H,602.1509106776343
13233,2019-01-12 10 H,630.4161138532553
13234,2019-01-12 11 H,615.0720809764123
13235,2019-01-12 12 H,555.4097993377405
13236,2019-01-12 13 H,517.9181178561528
13237,2019-01-12 14 H,492.5899924960189
13238,2019-01-12 15 H,466.6647514392832
13239,2019-01-12 16 H,451.3503273323198
13240,2019-01-12 17 H,480.7524631048153
13241,2019-01-12 18 H,527.5188897025894
13242,2019-01-12 19 H,614.4805356540569
13243,2019-01-12 20 H,615.8403741725954
13244,2019-01-12 21 H,613.7008347064518
13245,2019-01-12 22 H,583.2680617327641
13246,2019-01-12 23 H,556.7902299983706
13247,2019-01-12 24 H,509.170152069568
13248,2019-01-13 01 H,465.60929953056245
13249,2019-01-13 02 H,396.6648199606616
13250,2019-01-13 03 H,368.0680642985644
13251,2019-01-13 04 H,388.6363170228087
13252,2019-01-13 05 H,422.90922312881423
13253,2019-01-13 06 H,454.3055196064803
13254,2019-01-13 07 H,445.7555723961699
13255,2019-01-13 08 H,553.466056312896
13256,2019-01-13 09 H,583.3702382591562
13257,2019-01-13 10 H,600.8857623992126
13258,2019-01-13 11 H,587.6505252735701
13259,2019-01-13 12 H,523.5610558151868
13260,2019-01-13 13 H,494.8599377050718
13261,2019-01-13 14 H,472.5738556441396
13262,2019-01-13 15 H,448.91151045558456
13263,2019-01-13 16 H,443.0180931077013
13264,2019-01-13 17 H,470.8110532933115
13265,2019-01-13 18 H,519.1037663149318
13266,2019-01-13 19 H,599.3501018753352
13267,2019-01-13 20 H,614.7923781470254
13268,2019-01-13 21 H,605.2489093980009
13269,2019-01-13 22 H,578.1563549857226
13270,2019-01-13 23 H,533.6121585592896
13271,2019-01-13 24 H,477.1118860886205
13272,2019-01-14 01 H,427.7989925179834
13273,2019-01-14 02 H,356.08985140800274
13274,2019-01-14 03 H,332.02842087590017
13275,2019-01-14 04 H,363.0478673491791
13276,2019-01-14 05 H,412.6977497017475
13277,2019-01-14 06 H,429.5543441590276
13278,2019-01-14 07 H,502.8302811758608
13279,2019-01-14 08 H,621.1898027921699
13280,2019-01-14 09 H,634.2997415978892
13281,2019-01-14 10 H,611.0944134999713
13282,2019-01-14 11 H,595.5078650527778
13283,2019-01-14 12 H,533.9958682730407
13284,2019-01-14 13 H,496.7921752449564
13285,2019-01-14 14 H,475.6820367253164
13286,2019-01-14 15 H,446.25586980422185
13287,2019-01-14 16 H,440.27325053199286
13288,2019-01-14 17 H,460.34115057526753
13289,2019-01-14 18 H,520.4528432295657
13290,2019-01-14 19 H,605.7834461197477
13291,2019-01-14 20 H,630.4612436418602
13292,2019-01-14 21 H,628.534944122843
13293,2019-01-14 22 H,606.5755688499289
13294,2019-01-14 23 H,562.0950663873955
13295,2019-01-14 24 H,505.2152862609872
13296,2019-01-15 01 H,450.3751568961584
13297,2019-01-15 02 H,376.8168648947837
13298,2019-01-15 03 H,343.9334649063121
13299,2019-01-15 04 H,363.3094566952583
13300,2019-01-15 05 H,410.2652273295521
13301,2019-01-15 06 H,417.4140891315797
13302,2019-01-15 07 H,482.2259514659545
13303,2019-01-15 08 H,592.8937266620177
13304,2019-01-15 09 H,615.2349026647048
13305,2019-01-15 10 H,590.8853623409924
13306,2019-01-15 11 H,562.8593376734741
13307,2019-01-15 12 H,511.9561742283937
