일자|시간|구분,공급량,일자,시간,구분,month,day,weekday,기온,습도,기압,공급량_r,기온_r,습도_r,기압_r
2019-02-16 11 G,0,2019-02-16,11,5,2,16,5,1.2015099204921762,48.86773649710587,1014.2151835886613,0.0,-1.6779074183217393,-0.22281065325385768,0.0006025792906226074
2019-02-16 12 G,0,2019-02-16,12,5,2,16,5,2.3847648044997554,44.893633454591814,1013.7815024633962,0.0,-2.1934901306381382,-0.2929689236523772,0.00017471895136560888
2019-02-16 13 G,0,2019-02-16,13,5,2,16,5,3.1982016655047616,42.466977878172834,1013.0332500704459,0.0,-2.4245287309615,-0.3339611685136985,-0.0006835858285211218
2019-02-16 14 G,0,2019-02-16,14,5,2,16,5,3.74283231609725,41.40182769533814,1012.3425496531855,0.0,-2.65891320567408,-0.3499069791615026,-0.0015466698085113274
2019-02-16 15 G,0,2019-02-16,15,5,2,16,5,3.8579860691935606,41.47487754279415,1011.9922293272119,0.0,-2.720293721168891,-0.34044310717608695,-0.0020573095971270472
2019-02-16 16 G,0,2019-02-16,16,5,2,16,5,3.735804909159389,41.97929209807664,1011.9829638593718,0.0,-3.1665125183864333,-0.27714631081024255,-0.002244686255030373
2019-02-16 17 G,0,2019-02-16,17,5,2,16,5,3.3158159013686084,43.76373302309768,1011.9829638593718,0.0,-14.303817070370378,-0.1782516551944362,-0.002244686255030373
2019-02-16 18 G,0,2019-02-16,18,5,2,16,5,2.399024851605156,47.64606773099279,1012.0129572230051,0.0,0.9966750258894576,-0.024999495652626106,-0.002171360083433109
2019-02-16 19 G,0,2019-02-16,19,5,2,16,5,1.5501620553225581,52.221991665501115,1012.3721179883285,0.0,-0.349972771990934,0.1632382511057309,-0.001390225084639152
2019-02-16 20 G,0,2019-02-16,20,5,2,16,5,1.0662227420000598,55.71383673781628,1012.7018950379314,0.0,-0.666618039287469,0.3119331659918297,-0.0003270919611882668
2019-02-16 21 G,0,2019-02-16,21,5,2,16,5,0.5714897235123285,57.42713638061039,1013.027337316633,0.0,-0.8473108931291274,0.3870676628866968,0.0006764386853857146
2019-02-16 22 G,0,2019-02-16,22,5,2,16,5,0.14024619457796855,58.88827826097831,1013.2661946760262,0.0,-0.9636478224486476,0.41985418040636435,0.0012588687065919705
2019-02-16 23 G,0,2019-02-16,23,5,2,16,5,-0.2933953249348955,60.173416198086485,1013.2575830145703,0.0,-1.0785360403096944,0.4334071202892781,0.001259526297100397
2019-02-16 24 G,0,2019-02-16,24,5,2,16,5,-0.6923030346788787,60.8036276612944,1013.2575830145703,0.0,-1.2087881400149898,0.3893610864777779,0.001259526297100397
2019-02-17 01 G,0,2019-02-17,01,5,2,17,6,-1.6032341797753207,61.06395301565226,1013.3630179547994,0.0,-1.6682857739896348,0.281615795880914,0.0013340350260918827
2019-02-17 02 G,0,2019-02-17,02,5,2,17,6,-1.889836540706182,62.06141846346167,1013.3630179547994,0.0,-2.2191219196840324,0.18841538754372475,0.0009787902579141792
2019-02-17 03 G,0,2019-02-17,03,5,2,17,6,-2.1623194443574465,62.77971934742072,1013.3370511543243,0.0,-3.02801849855621,0.126824556040823,0.0006271896196748733
2019-02-17 04 G,0,2019-02-17,04,5,2,17,6,-2.497516328332126,63.73916828809448,1013.2965963160385,0.0,-5.370185894127014,0.10991374993260634,0.00026579638030183316
2019-02-17 05 G,0,2019-02-17,05,5,2,17,6,-2.766657709283379,64.35763446866473,1013.2965963160385,0.0,-20.727149942348575,0.09287682318453225,3.000360632976114e-05
2019-02-17 06 G,0,2019-02-17,06,5,2,17,6,-3.013608526067299,64.62216457203574,1013.4184086993756,0.0,9.27149470338704,0.07393212243932276,0.0001587214223720435
2019-02-17 07 G,0,2019-02-17,07,5,2,17,6,-3.171296506406977,64.77898094165339,1013.6029245268446,0.0,3.580792438499085,0.06538019906482599,0.0003408230227568551
2019-02-17 08 G,0,2019-02-17,08,5,2,17,6,-3.16745443434269,64.39008062826919,1013.7706925148436,0.0,0.9756654856164438,0.054469575721119094,0.0004022986361462429
2019-02-17 09 G,0,2019-02-17,09,5,2,17,6,-2.477989755642454,59.46325711334896,1013.9518483256614,0.0,0.3112190934336018,-0.04186435654290378,0.0005810655810693244
2019-02-17 10 G,0,2019-02-17,10,5,2,17,6,-0.8743664100309299,54.00298564576103,1013.9518483256614,0.0,-0.5956349500937147,-0.13980205379844984,0.000606705508928963
2019-02-17 11 G,0,2019-02-17,11,5,2,17,6,0.6928964432518174,49.32145108624145,1013.907373340318,0.0,-1.2774341994851113,-0.2261987030751081,0.0006027623368124075
2019-02-17 12 G,0,2019-02-17,12,5,2,17,6,1.7967419519752705,44.72026103748306,1013.473692215053,0.0,-1.649426904508785,-0.3051288878671102,0.00017477202593825194
2019-02-17 13 G,0,2019-02-17,13,5,2,17,6,2.5764793995224653,41.71759404215724,1012.6725688333088,0.0,-1.854948271229084,-0.35443830582843255,-0.0007359643950261808
2019-02-17 14 G,0,2019-02-17,14,5,2,17,6,3.0752972115785986,40.652443859322545,1011.9082790045139,0.0,-1.9697286915195626,-0.37244391207792665,-0.0016719027553336611
2019-02-17 15 G,0,2019-02-17,15,5,2,17,6,3.2064431057814384,40.662809464391145,1011.5579586785403,0.0,-2.0123091499015797,-0.36849264564301626,-0.0021826768643451403
2019-02-17 16 G,0,2019-02-17,16,5,2,17,6,2.9728814263452614,41.19638708302504,1011.5486932107002,0.0,-2.199714978472338,-0.3071959209281722,-0.002370088006575033
2019-02-17 17 G,0,2019-02-17,17,5,2,17,6,2.54600493997607,43.23108631018821,1011.5486932107002,0.0,-3.9118283945583037,-0.19946858875974685,-0.002370088006575033
2019-02-17 18 G,0,2019-02-17,18,5,2,17,6,1.4953049401611316,47.28775132864616,1011.5786865743335,0.0,1.1580496692168718,-0.04123357510384782,-0.002296745074762315
2019-02-17 19 G,0,2019-02-17,19,5,2,17,6,0.6444084507835147,51.863675263154484,1011.9256678347082,0.0,-0.6413461320502499,0.15973552166173727,-0.0015274440690823043
2019-02-17 20 G,0,2019-02-17,20,5,2,17,6,0.14711078965202812,55.35552033546965,1012.2554448843111,0.0,-0.9429024001980011,0.32691066219041204,-0.00041190406636392487
2019-02-17 21 G,0,2019-02-17,21,5,2,17,6,-0.2845837647391056,57.21749964719236,1012.501190611022,0.0,-1.0925386215249824,0.40747994991870745,0.0005859341392990533
2019-02-17 22 G,0,2019-02-17,22,5,2,17,6,-0.7307111930210766,58.64947846420888,1012.6663692034779,0.0,-1.2278884012329905,0.4423370946753902,0.0010957459386563711
2019-02-17 23 G,0,2019-02-17,23,5,2,17,6,-1.140893953106037,59.97717610658104,1012.657757542022,0.0,-1.3837670560943311,0.4558843712606687,0.0010964023173234774
2019-02-17 24 G,0,2019-02-17,24,5,2,17,6,-1.3595589682631453,60.544587933320216,1012.657757542022,0.0,-1.5339969875611963,0.40048731366372714,0.0010964023173234774
2019-02-18 01 G,0,2019-02-18,01,5,2,18,0,-2.234010766784193,59.2558303759446,1013.6447248055044,0.0,-2.494016843509833,0.2530904665802615,0.0020423900370692125
2019-02-18 02 G,0,2019-02-18,02,5,2,18,0,-2.5143983042601006,58.723206714033914,1013.6447248055044,0.0,-4.901870469269805,0.13226080519890668,0.0016987976740175513
2019-02-18 03 G,0,2019-02-18,03,5,2,18,0,-2.7868812079113647,59.084160226479426,1013.6187580050293,0.0,-19.944097944844007,0.06735804971957984,0.0013468073968957645
2019-02-18 04 G,0,2019-02-18,04,5,2,18,0,-3.122078091886045,59.5493356706807,1013.5916093795397,0.0,9.97068237447851,0.04075389588616457,0.0010769555420074477
2019-02-18 05 G,0,2019-02-18,05,5,2,18,0,-3.3869885986072905,59.7761042792715,1013.5916093795397,0.0,3.635194630869157,0.01920947712689629,0.0009136673283517752
2019-02-18 06 G,0,2019-02-18,06,5,2,18,0,-3.6609484080478096,60.32806411495439,1013.6512572925855,0.0,2.2088419770137513,0.005850358939037219,0.0009810814593224247
2019-02-18 07 G,0,2019-02-18,07,5,2,18,0,-3.672049258780031,59.69708160983104,1013.8889024834701,0.0,1.7009120931849855,-0.013998052549677353,0.0012157561943103863
2019-02-18 08 G,0,2019-02-18,08,5,2,18,0,-3.652590819996987,58.397450325082964,1014.161347689309,0.0,0.6349924871914594,-0.01448600155319231,0.0005096685960691585
2019-02-18 09 G,0,2019-02-18,09,5,2,18,0,-3.0133595549939605,53.618523620150704,1014.3423654820351,0.0,0.1984416112150882,-0.08692786684388051,0.0006882496987931778
2019-02-18 10 G,0,2019-02-18,10,5,2,18,0,-1.4097362093824362,48.489792045214784,1014.3423654820351,0.0,-0.4941527448746312,-0.17930978693197405,0.0007138852465891134
2019-02-18 11 G,0,2019-02-18,11,5,2,18,0,0.1575266439003109,43.9393762395666,1014.2978904966917,0.0,-1.0504557026647432,-0.262134904702215,0.0006968103431562004
2019-02-18 12 G,0,2019-02-18,12,5,2,18,0,1.340781527907888,39.78809261822965,1013.8564615577607,0.0,-1.3958624273076117,-0.33438130339940997,0.00026130068142838064
2019-02-18 13 G,0,2019-02-18,13,5,2,18,0,2.207585115088681,38.376917394395846,1013.1082091648103,0.0,-1.603009075526926,-0.36386293912449935,-0.0005357346758742181
2019-02-18 14 G,0,2019-02-18,14,5,2,18,0,2.730901361794996,37.501865658074124,1012.4376435918125,0.0,-1.7436995446793886,-0.37179733670769194,-0.0014313786136753686
2019-02-18 15 G,0,2019-02-18,15,5,2,18,0,2.9092637866290576,37.452712456598604,1012.0659204093525,0.0,-1.7964932098886064,-0.3586584303234236,-0.002066167562716426
2019-02-18 16 G,0,2019-02-18,16,5,2,18,0,2.797190406372972,38.03772069545946,1012.0566549415124,0.0,-1.9282630749248835,-0.29058619806599306,-0.0022533915749801954
2019-02-18 17 G,0,2019-02-18,17,5,2,18,0,2.37031392000378,40.322927694459636,1012.0566549415124,0.0,-2.6813882655693044,-0.16842440452497456,-0.0022533915749801954
2019-02-18 18 G,0,2019-02-18,18,5,2,18,0,1.383175805631906,44.33752602775268,1012.0866483051457,0.0,7.780583216812734,0.009061343657117173,-0.0021800717641867625
2019-02-18 19 G,0,2019-02-18,19,5,2,18,0,0.5322793162542888,48.48064821465429,1012.4458090704691,0.0,-0.6030081671211266,0.21847128184380432,-0.001391372981066939
2019-02-18 20 G,0,2019-02-18,20,5,2,18,0,-0.02650145288918291,51.094213582807036,1012.7750746268288,0.0,-1.0120047253027968,0.3313787831814831,-0.0003288242410513886
2019-02-18 21 G,0,2019-02-18,21,5,2,18,0,-0.49120160849445044,53.15319011094939,1013.1994631509044,0.0,-1.1798679422722131,0.41734788865112227,0.0007524607208294041
2019-02-18 22 G,0,2019-02-18,22,5,2,18,0,-0.9373290367764211,54.72513146450415,1013.4872540270268,0.0,-1.3221877098544224,0.4611793879527785,0.0014043883792661904
2019-02-18 23 G,0,2019-02-18,23,5,2,18,0,-1.3475117968613817,56.939188862927864,1013.5148158196179,0.0,-1.4817376013414323,0.4969137956187963,0.0014407897729694925
2019-02-18 24 G,0,2019-02-18,24,5,2,18,0,-1.6849324366020224,58.18030073489981,1013.5148158196179,0.0,-1.7108478005307144,0.44285903979372443,0.0014407897729694925
2019-02-19 01 G,0,2019-02-19,01,5,2,19,1,-1.933996229416894,58.95346740626354,1013.5888658008173,0.0,-2.3982287873618096,0.3296517123973526,0.0014842775548785908
2019-02-19 02 G,0,2019-02-19,02,5,2,19,1,-2.1522517271419646,59.051960642413185,1013.5888658008173,0.0,-5.043463011652621,0.21805220881026705,0.0011290053453800952
2019-02-19 03 G,0,2019-02-19,03,5,2,19,1,-2.402678001433371,59.496722146704016,1013.5628990003422,0.0,89.66212375148955,0.1644512749037473,0.0007778868114459962
2019-02-19 04 G,0,2019-02-19,04,5,2,19,1,-2.6861598804568327,60.53916212454137,1013.5357503748526,0.0,4.4685486244436445,0.1389563260111926,0.0003319062397667906
2019-02-19 05 G,0,2019-02-19,05,5,2,19,1,-2.951070387178078,61.07427394289016,1013.5357503748526,0.0,2.1483825544625583,0.11601877069046772,4.7850969642777906e-05
2019-02-19 06 G,0,2019-02-19,06,5,2,19,1,-3.1980212039619986,61.542425786727726,1013.6131701616276,0.0,1.373278817603538,0.08084479276446017,9.704282608856813e-05
2019-02-19 07 G,0,2019-02-19,07,5,2,19,1,-3.20912205469422,61.05171975008023,1013.8508153525123,0.0,0.9045998432827418,0.04935380152577973,0.000331519113139682
2019-02-19 08 G,0,2019-02-19,08,5,2,19,1,-3.189663615911176,59.41499846513004,1014.1232605583511,0.0,0.6492605142631896,0.007828734749153408,0.0005272302957981202
2019-02-19 09 G,0,2019-02-19,09,5,2,19,1,-2.414089915577422,54.53588075980819,1014.3042783510773,0.0,0.12165778990135125,-0.07647637493278067,0.0007058212401482571
2019-02-19 10 G,0,2019-02-19,10,5,2,19,1,-0.7285206481450619,49.40714918487227,1014.3042783510773,0.0,-0.6967880641057825,-0.1695819970880646,0.0007314586509296027
2019-02-19 11 G,0,2019-02-19,11,5,2,19,1,0.8387422051376856,44.43887994728607,1014.2598033657339,0.0,-1.3122458239511199,-0.26594821619985004,0.0007143832771695821
2019-02-19 12 G,0,2019-02-19,12,5,2,19,1,2.021997089145263,40.06614309986273,1013.8183744268028,0.0,-1.6851741313695912,-0.34397675955463486,0.0002788496131939613
2019-02-19 13 G,0,2019-02-19,13,5,2,19,1,2.973766746844411,38.37666566410228,1013.0701220338525,0.0,-1.9298771200016558,-0.3764193534214146,-0.0005357548064302914
2019-02-19 14 G,0,2019-02-19,14,5,2,19,1,3.5021503070483018,37.356687903095576,1012.3995564608547,0.0,-2.091311033784286,-0.3881140767857488,-0.0014314323859896812
2019-02-19 15 G,0,2019-02-19,15,5,2,19,1,3.7373605375562495,37.33080974224481,1012.0278332783947,0.0,-2.1717099317034454,-0.3716938364619529,-0.0020662451611678195
2019-02-19 16 G,0,2019-02-19,16,5,2,19,1,3.6455892043260447,37.8093559249521,1012.0185678105546,0.0,-2.5101298343537723,-0.3067067882982315,-0.0022534761898456235
2019-02-19 17 G,0,2019-02-19,17,5,2,19,1,3.1334018658428495,40.37286513587892,1012.0185678105546,0.0,-5.301047436089871,-0.1828537812450736,-0.0022534761898456235
2019-02-19 18 G,0,2019-02-19,18,5,2,19,1,2.0655823750816023,44.47137547000815,1012.0485611741879,0.0,1.462714243338359,0.0007312408134639389,-0.0021801536294825227
2019-02-19 19 G,0,2019-02-19,19,5,2,19,1,1.2087351105982813,48.70228424618812,1012.4077219395112,0.0,-0.40220729441839265,0.2155471048161604,-0.0013914252521702033
2019-02-19 20 G,0,2019-02-19,20,5,2,19,1,0.6110843097397743,51.35328853710783,1012.736987495871,0.0,-0.7945083250432396,0.338138362164797,-0.0003288366034453223
2019-02-19 21 G,0,2019-02-19,21,5,2,19,1,0.07912081325592983,53.557191089935166,1013.1613760199466,0.0,-0.9774079333212243,0.43367075873707556,0.0007524890288919986
2019-02-19 22 G,0,2019-02-19,22,5,2,19,1,-0.32298187927006655,55.35961186820094,1013.449166896069,0.0,-1.0864197810257972,0.48294698803584024,0.0014044412326782785
2019-02-19 23 G,0,2019-02-19,23,5,2,19,1,-0.7331646393550274,57.38410969506005,1013.47672868866,0.0,-1.2011100533447423,0.5177224867030777,0.0014408439968251717
2019-02-19 24 G,0,2019-02-19,24,5,2,19,1,-1.0578613565465074,58.54130956619581,1013.47672868866,0.0,-1.337607942370314,0.450016226719832,0.0014408439968251717
2019-02-20 01 G,0,2019-02-20,01,5,2,20,2,-1.663058814430961,59.64606477914663,1013.4281627566968,0.0,-1.8051282943219638,0.34122374558377244,0.0013631772579255621
2019-02-20 02 G,0,2019-02-20,02,5,2,20,2,-1.873147965712587,60.50008465370309,1013.4281627566968,0.0,-2.5496761443335956,0.2422432662065203,0.001007934644384818
2019-02-20 03 G,0,2019-02-20,03,5,2,20,2,-2.1356486869325098,61.1040608569397,1013.4021959562217,0.0,-4.494851124294059,0.18987629804439826,0.0006568422685889774
2019-02-20 04 G,0,2019-02-20,04,5,2,20,2,-2.47084557090719,62.0701785716463,1013.3750473307321,0.0,-32.22876862899294,0.15895134357244053,0.0002108956340448285
2019-02-20 05 G,0,2019-02-20,05,5,2,20,2,-2.727468080780256,62.68364038876196,1013.3750473307321,0.0,7.44464738066509,0.13229913060080542,-7.313594776924963e-05
2019-02-20 06 G,0,2019-02-20,06,5,2,20,2,-2.9677630806456783,62.88366415204421,1013.4524671175071,0.0,3.047880818770052,0.09583758441507366,-2.393895238651589e-05
2019-02-20 07 G,0,2019-02-20,07,5,2,20,2,-2.9788639313778997,62.727259283968515,1013.6901123083918,0.0,1.81593037966969,0.07150420359215623,0.00021054614643974644
2019-02-20 08 G,0,2019-02-20,08,5,2,20,2,-2.959405492594856,61.9223976706075,1013.9625575142306,0.0,0.7794953894083765,0.03816400796749165,0.0005273139006520221
2019-02-20 09 G,0,2019-02-20,09,5,2,20,2,-2.1201521249345725,57.07462812582274,1014.1571615192861,0.0,0.13186580224484282,-0.0566190369399869,0.0007193393566311584
2019-02-20 10 G,0,2019-02-20,10,5,2,20,2,-0.4345828575022135,51.94589655088682,1014.1571615192861,0.0,-0.7965101375702309,-0.14987816157578282,0.0007449811793155047
2019-02-20 11 G,0,2019-02-20,11,5,2,20,2,1.195811950201099,46.76285895945343,1014.1126865339427,0.0,-1.483968712687312,-0.24661310736401304,0.0007279034599811679
2019-02-20 12 G,0,2019-02-20,12,5,2,20,2,2.379066834208677,41.904251580491106,1013.6712575950116,0.0,-1.872262026079546,-0.33149620346549336,0.00029230072820503013
2019-02-20 13 G,0,2019-02-20,13,5,2,20,2,3.4331636130625327,39.30199169487374,1012.9230052020613,0.0,-2.156818627285976,-0.375004745273004,-0.0005224338907099885
2019-02-20 14 G,0,2019-02-20,14,5,2,20,2,4.089888642446265,38.08011828900848,1012.2524396290635,0.0,-2.3729692717298607,-0.3929255203607981,-0.0014182565873651837
2019-02-20 15 G,0,2019-02-20,15,5,2,20,2,4.2061907745996905,37.662264592681126,1011.9687805106995,0.0,-2.421295859970724,-0.39178284418146575,-0.0019663221178688878
2019-02-20 16 G,0,2019-02-20,16,5,2,20,2,4.147794809650321,38.14664063271306,1011.9595150428594,0.0,-2.9563666025985382,-0.33163575680917906,-0.0021669683554119633
2019-02-20 17 G,0,2019-02-20,17,5,2,20,2,3.57319784311242,40.61288854404334,1011.9595150428594,0.0,-9.222132514958256,-0.21816945628691836,-0.0021669683554119633
2019-02-20 18 G,0,2019-02-20,18,5,2,20,2,2.3834502664757893,44.71139887817257,1011.9895084064926,0.0,0.9931647832043873,-0.043869432428406914,-0.002093631364288216
2019-02-20 19 G,0,2019-02-20,19,5,2,20,2,1.4896956275632791,49.095858589944065,1012.348669171816,0.0,-0.37383195539406516,0.17161998456502858,-0.0013047508383867193
2019-02-20 20 G,0,2019-02-20,20,5,2,20,2,0.8754861735316894,51.75159361269481,1012.6779347281757,0.0,-0.7449914212650305,0.3167677102594499,-0.0002419438324798187
2019-02-20 21 G,0,2019-02-20,21,5,2,20,2,0.29888178074437943,53.99807819499465,1013.0611177600473,0.0,-0.9269217803041183,0.41801235450943325,0.0007988897821576592
2019-02-20 22 G,0,2019-02-20,22,5,2,20,2,-0.1352400383573096,55.8119434322332,1013.3039744668353,0.0,-1.0321526163706116,0.4819062006982736,0.0013194023193699078
2019-02-20 23 G,0,2019-02-20,23,5,2,20,2,-0.5669785532947653,57.7581342545171,1013.3315362594263,0.0,-1.136693973379692,0.5141080130916167,0.0013558064291819567
2019-02-20 24 G,0,2019-02-20,24,5,2,20,2,-0.8986666436262281,58.78868065782449,1013.3315362594263,0.0,-1.2515020670793442,0.44753753710648064,0.0013558064291819567
2019-02-21 01 G,0,2019-02-21,01,5,2,21,3,-1.6757667446994502,58.85893636019217,1013.3819394258572,0.0,-1.7030844185296419,0.31641903042595737,0.0013759342441772636
2019-02-21 02 G,0,2019-02-21,02,5,2,21,3,-1.9316558475251764,59.857230472493875,1013.3819394258572,0.0,-2.29667820176449,0.21919103141530516,0.0010206663825483293
2019-02-21 03 G,0,2019-02-21,03,5,2,21,3,-2.244149271769447,60.5343962703197,1013.3559726253822,0.0,-3.5633177765864708,0.16971076723462364,0.000669549393695857
2019-02-21 04 G,0,2019-02-21,04,5,2,21,3,-2.628256414149892,61.57234024444569,1013.3288239998925,0.0,-9.793632076214527,0.14026910406143195,0.00026425477708307373
2019-02-21 05 G,0,2019-02-21,05,5,2,21,3,-2.898820776134465,62.18580206156135,1013.3288239998925,0.0,20.4346343830195,0.11420241327140453,2.4523276019246368e-05
2019-02-21 06 G,0,2019-02-21,06,5,2,21,3,-3.134265006007533,62.3858258248436,1013.4062437866676,0.0,4.528013339823926,0.08012190196335123,7.372466420713881e-05
2019-02-21 07 G,0,2019-02-21,07,5,2,21,3,-3.1453658567397547,62.402525233609005,1013.6438889775523,0.0,2.500036280469724,0.06147177543953823,0.000308243360587508
2019-02-21 08 G,0,2019-02-21,08,5,2,21,3,-3.1174660692235103,60.75224863554235,1013.9163341833911,0.0,0.8603221952483786,0.0321669468126964,0.0005273379529899787
2019-02-21 09 G,0,2019-02-21,09,5,2,21,3,-2.3219111173546056,55.304919632319276,1014.1109381884465,0.0,0.20203146969964733,-0.0760528144092219,0.0007193721678149517
2019-02-21 10 G,0,2019-02-21,10,5,2,21,3,-0.53386545570969,49.70306225822521,1014.1109381884465,0.0,-0.7621078675890608,-0.17892858737248432,0.0007450151609689918
2019-02-21 11 G,0,2019-02-21,11,5,2,21,3,1.1459567139718667,44.52002466679182,1014.0664632031031,0.0,-1.4360140463473485,-0.2769476604260161,0.0007279366635392361
2019-02-21 12 G,0,2019-02-21,12,5,2,21,3,2.3292115979794454,39.926062034054894,1013.6250342641721,0.0,-1.803503140710001,-0.3579553417268823,0.0002923140615998221
2019-02-21 13 G,0,2019-02-21,13,5,2,21,3,3.3309970577936663,37.692325927343624,1012.8767818712217,0.0,-2.0627681614059603,-0.39581907542316136,-0.0005224577198848334
2019-02-21 14 G,0,2019-02-21,14,5,2,21,3,3.9210203375231694,36.182422961925425,1012.2062162982239,0.0,-2.2466023083201514,-0.42017694273631495,-0.0014183212615018958
2019-02-21 15 G,0,2019-02-21,15,5,2,21,3,4.156230568031115,36.09419313341893,1011.9002885688124,0.0,-2.333207956635864,-0.40587889429491053,-0.0019883747273905534
2019-02-21 16 G,0,2019-02-21,16,5,2,21,3,4.097834603081747,36.578569173450866,1011.8910231009722,0.0,-2.7648542067150625,-0.3386018926230397,-0.002189025878608353
2019-02-21 17 G,0,2019-02-21,17,5,2,21,3,3.667029212959609,38.80632740528026,1011.8910231009722,0.0,-7.868826543730708,-0.21923669001182486,-0.002189025878608353
2019-02-21 18 G,0,2019-02-21,18,5,2,21,3,2.5086189650295982,42.71208938654832,1011.9210164646055,0.0,1.1891044700412523,-0.04060948514235809,-0.0021156865120269116
2019-02-21 19 G,0,2019-02-21,19,5,2,21,3,1.6577224756519802,46.60934146512176,1012.2801772299289,0.0,-0.288290305144441,0.16739140026798457,-0.001326779616507288
2019-02-21 20 G,0,2019-02-21,20,5,2,21,3,1.0572810449127177,49.265076487872506,1012.6177020931979,0.0,-0.6825932216184475,0.3070320091903247,-0.0002557860765109474
2019-02-21 21 G,0,2019-02-21,21,5,2,21,3,0.5840333269458742,51.71708551563229,1013.0008851250694,0.0,-0.8510506764382669,0.42934279360047034,0.0007850858985550606
2019-02-21 22 G,0,2019-02-21,22,5,2,21,3,0.1379058986639031,53.530950752870844,1013.2797768059052,0.0,-0.9668194782732585,0.48309038395728937,0.0013632649903123249
2019-02-21 23 G,0,2019-02-21,23,5,2,21,3,-0.2722768614210577,55.6630682588397,1013.3073385984962,0.0,-1.0664440827397703,0.5217399017138313,0.0013996719658443718
2019-02-21 24 G,0,2019-02-21,24,5,2,21,3,-0.6458588440351333,57.870553320044486,1013.3073385984962,0.0,-1.1761259064292726,0.4912659143356663,0.0013996719658443718
2019-02-22 01 G,0,2019-02-22,01,5,2,22,4,-1.1678172886833658,59.53584170525429,1013.5320238416595,0.0,-1.4655219883780108,0.39388736445200495,0.001592028775805463
2019-02-22 02 G,0,2019-02-22,02,5,2,22,4,-1.4730204127151174,60.95438736707016,1013.5320238416595,0.0,-1.8885808296324031,0.3077719068973104,0.0012366602052370594
2019-02-22 03 G,0,2019-02-22,03,5,2,22,4,-1.7923409465414017,61.63155316489598,1013.5060570411844,0.0,-2.6952360539948637,0.25101913076431964,0.0008772856193903851
2019-02-22 04 G,0,2019-02-22,04,5,2,22,4,-2.146066630985509,62.874469398722276,1013.4789084156947,0.0,-4.674561933319942,0.21573883701774904,0.0004718883247236935
2019-02-22 05 G,0,2019-02-22,05,5,2,22,4,-2.2750113041046442,63.48793121583793,1013.4789084156947,0.0,-17.496838250908908,0.1860041774511748,0.00019652184356947297
2019-02-22 06 G,0,2019-02-22,06,5,2,22,4,-2.545495274030529,63.687954979120185,1013.5703202577391,0.0,8.348922492881586,0.14416896105985091,0.0002595280318472892
2019-02-22 07 G,0,2019-02-22,07,5,2,22,4,-2.5565961247627507,63.94204184516629,1013.8281002928863,0.0,2.9584440909563163,0.10491499003896397,0.0005139227503378863
2019-02-22 08 G,0,2019-02-22,08,5,2,22,4,-2.459262970315782,63.119973977982916,1014.1005454987252,0.0,1.1058627870533009,0.06020125306152024,0.000560931123725942
2019-02-22 09 G,0,2019-02-22,09,5,2,22,4,-1.6789191915235866,58.055543802447595,1014.2951495037806,0.0,0.1397799901692809,-0.047557586743766214,0.0007529369020118931
2019-02-22 10 G,0,2019-02-22,10,5,2,22,4,-0.006009652512151097,52.45551887065733,1014.2951495037806,0.0,-0.9966470372036371,-0.14888533264264914,0.0007785769577933636
2019-02-22 11 G,0,2019-02-22,11,5,2,22,4,1.5744349811067904,46.65028793316575,1014.2506745184372,0.0,-1.7336375107718738,-0.2580408490236298,0.0007615018885286476
2019-02-22 12 G,0,2019-02-22,12,5,2,22,4,2.7576898651143686,41.99885538683995,1013.8169933931722,0.0,-2.212165346228769,-0.3384749733920648,0.0003335885677245962
2019-02-22 13 G,0,2019-02-22,13,5,2,22,4,3.8050869615119813,39.30559630011092,1013.0687410002218,0.0,-2.494831673950437,-0.3828409734148775,-0.0004948637973039032
2019-02-22 14 G,0,2019-02-22,14,5,2,22,4,4.389101607137069,38.00082082125747,1012.3780405829615,0.0,-2.716775506551459,-0.4056989779388762,-0.0014302816320695274
2019-02-22 15 G,0,2019-02-22,15,5,2,22,4,4.6052467129787775,37.93962270442091,1012.0581207982806,0.0,-2.872612554479052,-0.39892841657927874,-0.002014025837487498
2019-02-22 16 G,0,2019-02-22,16,5,2,22,4,4.5468507480294065,38.44403725970341,1012.0488553304405,0.0,-3.7082010682737074,-0.3378059227121971,-0.0022146356259705275
2019-02-22 17 G,0,2019-02-22,17,5,2,22,4,4.052980748131779,41.07238925043859,1012.0488553304405,0.0,-675.4118299580443,-0.2170053764654734,-0.0022146356259705275
2019-02-22 18 G,0,2019-02-22,18,5,2,22,4,2.8820542467412706,44.978151231706654,1012.0788486940737,0.0,0.830532401354075,-0.035844081045216865,-0.0021413107024993447
2019-02-22 19 G,0,2019-02-22,19,5,2,22,4,1.971943404517054,48.950403971615465,1012.4380094593971,0.0,-0.2849292338987247,0.16551757234207234,-0.0013601901948395337
2019-02-22 20 G,0,2019-02-22,20,5,2,22,4,1.3634124849364935,52.29610222391454,1012.7677865090001,0.0,-0.6416869052593923,0.3305001614685326,-0.000297072132464215
2019-02-22 21 G,0,2019-02-22,21,5,2,22,4,0.8830725249936857,54.808060712216864,1013.1509695408716,0.0,-0.7988033533883719,0.44228623297414427,0.0007634785889518847
2019-02-22 22 G,0,2019-02-22,22,5,2,22,4,0.43694509671171483,57.247975706809406,1013.4298612217074,0.0,-0.9051201544793919,0.508923168604378,0.0013553968840690682
